env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,1,arc-easy,,01H9MHP026GHNPD7Q9QAVVQXHS,,66.49,0.2912280701754386,1.8603451251983643,0.2901296111665005,0.2912280701754386,4.9966,570,114.077,14.41,0.2543157894736842,1.867638349533081,0.2520937082008693,0.2543157894736842,20.7791,2375,114.297,14.293,,01H9MHP028FC30NTDQB8EHRHDN,arc-easy-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,1,arc-easy,,01H9MHP30A770H166X0R74D8KK,,66.49,0.2771929824561403,1.9374383687973022,0.27370243919915493,0.2771929824561403,7.8239,570,72.854,9.203,0.24757894736842107,1.9661375284194946,0.24262937548442337,0.24757894736842107,32.3709,2375,73.368,9.175,,01H9MHP30CNESKJF743Q066Q1G,arc-easy-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,1,arc-easy,,01H9MHP5ZANX1Z5NWFZFSEZT2C,,66.49,0.2807017543859649,1.8905551433563232,0.2798677437857339,0.2807017543859649,5.2794,570,107.966,13.638,0.24842105263157896,1.9165271520614624,0.2471218323689306,0.24842105263157896,21.9851,2375,108.028,13.509,,01H9MHP5ZCQ8C7G6S0TTKSQH64,arc-easy-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,1,arc-easy,,01H9MHP8YJXB3BBAVST8MSAA9S,,66.49,0.28596491228070176,1.6760590076446533,0.2753659238814994,0.28596491228070176,5.9013,570,96.589,12.201,0.25726315789473686,1.6995388269424438,0.2427409719327734,0.25726315789473686,24.5392,2375,96.784,12.103,,01H9MHP8YMBVGJC7N9YZ5EVX1Q,arc-easy-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,2,arc-easy,,01H9MHPBXSAXXB75H4K7J8WVBA,,66.49,0.26842105263157895,1.3840012550354004,0.17720340260750192,0.26842105263157895,4.9524,570,115.095,14.538,0.25473684210526315,1.3889045715332031,0.16903240787888338,0.25473684210526315,20.6496,2375,115.014,14.383,,01H9MHPBXVGD1M01H8EBZ3DV1X,arc-easy-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,2,arc-easy,,01H9MHPEVTH228JPFXJ79FHSE6,,66.49,0.26666666666666666,1.383480191230774,0.10526315789473685,0.26666666666666666,5.2187,570,109.222,13.796,0.2463157894736842,1.3871618509292603,0.09881756756756756,0.2463157894736842,20.5084,2375,115.806,14.482,,01H9MHPEVWZ4FRZ12B0Z0XPQRZ,arc-easy-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,2,arc-easy,,01H9MHPHTMT25B47KBSZHCP4RS,,66.49,0.28771929824561404,1.7319667339324951,0.28843195165842767,0.28771929824561404,4.8439,570,117.674,14.864,0.24463157894736842,1.7533624172210693,0.2447662444701426,0.24463157894736842,20.1054,2375,118.127,14.772,,01H9MHPHTQGJTGF82EH2N4WG9Q,arc-easy-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,2,arc-easy,,01H9MHPMSEAXSMA8FN7ENBPNCM,,66.49,0.2736842105263158,1.97609281539917,0.27055081253353785,0.2736842105263158,5.002,570,113.954,14.394,0.24673684210526317,2.029456853866577,0.2440404479534887,0.24673684210526317,20.7921,2375,114.226,14.284,,01H9MHPMSGST8KRERKTA7KRJXS,arc-easy-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,2,arc-easy,,01H9MHPQRPVK1R64ZFWZNPT9WR,,66.49,0.2789473684210526,1.744981288909912,0.2776692180944825,0.2789473684210526,6.823,570,83.541,10.553,0.2597894736842105,1.7597920894622803,0.2564419262167347,0.2597894736842105,28.4874,2375,83.37,10.426,,01H9MHPQRRC621T6QV3VEZVTX3,arc-easy-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,2,arc-easy,,01H9MHPTPMSDSN5P651CEEQ3MN,,66.49,0.2771929824561403,1.9374383687973022,0.27370243919915493,0.2771929824561403,7.2728,570,78.374,9.9,0.24757894736842107,1.9661375284194946,0.24262937548442337,0.24757894736842107,30.5691,2375,77.693,9.716,,01H9MHPTPQC6S0ZKQ8JF57K4EZ,arc-easy-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,2,arc-easy,,01H9MHPXNFF2KB03PF8FVYSBHG,,66.49,0.2807017543859649,1.8905551433563232,0.2798677437857339,0.2807017543859649,5.2768,570,108.02,13.645,0.24842105263157896,1.9165271520614624,0.2471218323689306,0.24842105263157896,21.9912,2375,107.998,13.505,,01H9MHPXNHH624KD12PGMSYHYH,arc-easy-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,2,arc-easy,,01H9MHQ0P02JD0F705CN1NHCJ7,,66.49,0.28421052631578947,1.957553744316101,0.28018533207279217,0.28421052631578947,5.1801,570,110.038,13.899,0.2656842105263158,2.0017383098602295,0.26220782088668493,0.2656842105263158,21.4102,2375,110.929,13.872,,01H9MHQ0P25STPNXS95MHNV39S,arc-easy-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,arc-easy,,01H9MHQ3S7Y112MWWBXKR9XJFE,,66.49,0.26842105263157895,1.3840012550354004,0.17720340260750192,0.26842105263157895,4.8862,570,116.655,14.735,0.25473684210526315,1.3889045715332031,0.16903240787888338,0.25473684210526315,20.2206,2375,117.455,14.688,,01H9MHQ3S9AY5JR2MACPW2NJZ1,arc-easy-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,arc-easy,,01H9MHQ6J9X4J3DWZ0VS1NVFH0,,66.49,0.26666666666666666,1.3831733465194702,0.10526315789473685,0.26666666666666666,4.1413,570,137.637,17.386,0.2463157894736842,1.3872692584991455,0.09881756756756756,0.2463157894736842,17.0615,2375,139.203,17.408,,01H9MHQ6JB4WVJRTBWZGW7TV8J,arc-easy-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,3,arc-easy,,01H9MHQ9J380ECGQBJQ8P989MB,,66.49,0.28771929824561404,1.7319667339324951,0.28843195165842767,0.28771929824561404,4.8634,570,117.201,14.804,0.24463157894736842,1.7533624172210693,0.2447662444701426,0.24463157894736842,20.1616,2375,117.798,14.731,,01H9MHQ9J5ETR6TE7CZYZ2B32K,arc-easy-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,arc-easy,,01H9MHQCFN0MB2RC80HM7Y3CAH,,66.49,0.2771929824561403,1.712560772895813,0.27672480505119124,0.2771929824561403,6.2575,570,91.091,11.506,0.2488421052631579,1.7494547367095947,0.24821194699773147,0.2488421052631579,27.8039,2375,85.42,10.682,,01H9MHQCFQMX3F6MNZWN7XBHR5,arc-easy-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,arc-easy,,01H9MHQFEB4Y9MA6ZH0TGK2WX0,,66.49,0.2912280701754386,1.8603451251983643,0.2901296111665005,0.2912280701754386,5.773,570,98.736,12.472,0.2543157894736842,1.867638349533081,0.2520937082008693,0.2543157894736842,24.0957,2375,98.565,12.326,,01H9MHQFEDBNCTRRSSESVHZ0HK,arc-easy-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,arc-easy,,01H9MHQKCAYEMRSWQ9EX3M5690,,66.49,0.2771929824561403,1.9374383687973022,0.27370243919915493,0.2771929824561403,7.1785,570,79.404,10.03,0.24757894736842107,1.9661375284194946,0.24262937548442337,0.24757894736842107,29.8093,2375,79.673,9.963,,01H9MHQKCCG9BCAKFZYTKK0281,arc-easy-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,arc-easy,,01H9MHQNC876EXZPZ9ZS2RQDGR,,66.49,0.2807017543859649,1.8905551433563232,0.2798677437857339,0.2807017543859649,5.4942,570,103.745,13.105,0.24842105263157896,1.9165271520614624,0.2471218323689306,0.24842105263157896,22.8835,2375,103.787,12.979,,01H9MHQNCAMJE141BFHWRQ3RPJ,arc-easy-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,arc-easy,,01H9MHQRB978BSC028945YR9BW,,66.49,0.28596491228070176,1.6760590076446533,0.2753659238814994,0.28596491228070176,5.8604,570,97.263,12.286,0.25726315789473686,1.6995388269424438,0.2427409719327734,0.25726315789473686,24.4498,2375,97.138,12.147,,01H9MHQRBBFQR4NAHEKMVE9NFN,arc-easy-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,arc-easy,,01H9MJ8W8KQQ4JD7BGRD3CJR70,,,,,,,,,,,,,,,,,,,2023-09-06 16:03:47.037738 +0000 UTC,01H9MJ8W8NR4K6PS0P1S2S7N14,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,arc-easy,,01H9MJ8W8KQQ4JD7BGRD3CJR70,,,,,,,,,,,,,,,,,,,2023-09-06 14:33:53.117341 +0000 UTC,01H9MJ8W8NR4K6PS0P1S2S7N14,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,arc-easy,,01H9MJ8W8KQQ4JD7BGRD3CJR70,,66.49,0.26666666666666666,1.3894233703613281,0.10526315789473685,0.26666666666666666,6.4232,570,88.74,11.209,0.2463157894736842,1.3877744674682617,0.09881756756756756,0.2463157894736842,26.6063,2375,89.265,11.163,,01H9MJ8W8NR4K6PS0P1S2S7N14,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,arc-easy,,01H9MJ8Z5A15SVDJGHQB748JP5,,,,,,,,,,,,,,,,,,,2023-09-06 14:33:53.113327 +0000 UTC,01H9MJ8Z5DV1J5PAANP7JN1EBT,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,arc-easy,,01H9MJ8Z5A15SVDJGHQB748JP5,,,,,,,,,,,,,,,,,,,2023-09-06 16:03:47.034416 +0000 UTC,01H9MJ8Z5DV1J5PAANP7JN1EBT,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,arc-easy,,01H9MJ8Z5A15SVDJGHQB748JP5,,66.49,0.26666666666666666,1.382839322090149,0.10526315789473685,0.26666666666666666,6.9486,570,82.031,10.362,0.2463157894736842,1.3890236616134644,0.09960344767538915,0.2463157894736842,29.0741,2375,81.688,10.215,,01H9MJ8Z5DV1J5PAANP7JN1EBT,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,arc-easy,,01H9MJ923JH9MNEBV0XF2W26V0,,,,,,,,,,,,,,,,,,,2023-09-06 15:04:40.093251 +0000 UTC,01H9MJ923M2G9Y2NB55X26RDW8,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,arc-easy,,01H9MJ923JH9MNEBV0XF2W26V0,,,,,,,,,,,,,,,,,,,2023-09-06 16:07:40.889273 +0000 UTC,01H9MJ923M2G9Y2NB55X26RDW8,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,arc-easy,,01H9MJ923JH9MNEBV0XF2W26V0,,66.49,0.26666666666666666,1.3894233703613281,0.10526315789473685,0.26666666666666666,6.4715,570,88.079,11.126,0.2463157894736842,1.3877744674682617,0.09881756756756756,0.2463157894736842,26.9798,2375,88.029,11.008,,01H9MJ923M2G9Y2NB55X26RDW8,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,arc-easy,,01H9MJ953BY2NR16778M0M49FN,,,,,,,,,,,,,,,,,,,2023-09-06 14:38:00.542686 +0000 UTC,01H9MJ953E6JEGQKZ71YB8QBWH,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,arc-easy,,01H9MJ953BY2NR16778M0M49FN,,,,,,,,,,,,,,,,,,,2023-09-06 15:41:18.35033 +0000 UTC,01H9MJ953E6JEGQKZ71YB8QBWH,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,arc-easy,,01H9MJ953BY2NR16778M0M49FN,,66.49,0.26666666666666666,1.3844211101531982,0.10526315789473685,0.26666666666666666,9.9289,570,57.408,7.252,0.2463157894736842,1.386515736579895,0.09881756756756756,0.2463157894736842,40.6782,2375,58.385,7.301,,01H9MJ953E6JEGQKZ71YB8QBWH,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,arc-easy,,01H9MJ981JYQA891AMYJT4BDWB,,66.49,0.26666666666666666,1.3894233703613281,0.10526315789473685,0.26666666666666666,6.417,570,88.827,11.22,0.2463157894736842,1.3877744674682617,0.09881756756756756,0.2463157894736842,26.5558,2375,89.434,11.184,,01H9MJ981MTF9QNXT3Q8M0AW9D,arc-easy-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,205737497bdfb50b192ec15c75439d0b52d0ff40,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,arc-easy,,01H9MJ9B026C5GBF1EW3Y43D73,,66.49,0.26666666666666666,1.382839322090149,0.10526315789473685,0.26666666666666666,6.9861,570,81.591,10.306,0.2463157894736842,1.3890236616134644,0.09960344767538915,0.2463157894736842,29.2456,2375,81.209,10.155,,01H9MJ9B04EWXPK99GDQJCMZGQ,arc-easy-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,1,arc-easy,,01H9RYGPR6TNWPFZKY0ERFGFTA,,,,,,,,,,,,,,,,,,,2023-09-07 23:56:29.162587 +0000 UTC,01H9RYGPR99Z5NC4HYYMPNKH08,arc-easy-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-small,requirements.txt,3.9,-1,1,arc-easy,,01H9RYGPR6TNWPFZKY0ERFGFTA,,66.49,0.2631578947368421,9.442644119262695,0.2510037215817981,0.2631578947368421,4.1174,570,138.438,17.487,0.26273684210526316,9.05738353729248,0.2436649852533954,0.26273684210526316,16.2635,2375,146.033,18.262,,01H9RYGPR99Z5NC4HYYMPNKH08,arc-easy-microsoft-deberta-v3-small-full_finetuning-lr_1e-5-seed_1
